,Bank Name,Job Title,URL (URL of the job posting),cluster1_tech_words.csv,cluster2_fintech_words.csv
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading,,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," IL""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=190000315&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," WI (PT/ 20 Hours)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=190002525&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," MN (21 hrs)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=180043915&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," Seattle (25 hrs)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=180043794&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," CA (30 Hrs)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=180045067&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," IL""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=190002932&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," CO (FT 30 hrs)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=180043515&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," WI (Part-time / 25 Hours)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=180044807&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," WI (Part-tme / 25 Hours)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=180044762&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading,,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," Portland (30 hrs)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=190002530&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading,,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," NE (25 hrs)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=190001131&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading,,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading,,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading,,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading," ID (22 hrs)""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=190002550&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Tellers are the faces of our company to many of our customers and non-customers alike. Tellers help customers meet their financial goals by handling routine financial transactions (deposits,advances,loan payments,0,0
0,Â  ,,,0,0
0,Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ Basic Qualifications - High school diploma or equivalent - Minimum six months of experience in cash handling and customer service - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Effective interpersonal/customer service skills - Proficient computer navigation skills - Basic reading,"IL""	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=190001872&tz=GMT-05%3A00&tzname=America%2FNew_York",,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Teller Coordinators lead teams of tellers to help customers meet their financial goals and give a warm welcome to everyone who walks into the branch,youâ€™ll get the incentives,support and tools you need to meet your goals and build a meaningful career. We reward top performance and ethical team players. Teller Coordinators have flexible schedules that may include weekends (depending on branch location). Weâ€™re looking for people who want more than just a job â€“ who want to make a difference in the communities where we live and work. Apply today and explore whatâ€™s possible with a career at U.S. Bank.QualificationsÂ ,0,0
0,Basic Qualifications - High school diploma or equivalent - Three or more years of experience as a senior level Teller - Physical requirements: May be required to stand for extended periods of time and may be required to lift bags/boxes of coin weighing up to 50 pounds Preferred Skills/Experience - Thorough knowledge of teller services and customer service/relations - Thorough knowledge of banking operations,and products - Proficient computer navigation skills - Strong reading,writing and mathematical skills - Ability to communicate clearly and effectively with customers and coworkers - Proven commitment to quality customer service - Ability to manage multiple tasks/projects and deadlines simultaneously - Bilingual language skills a plus - Experience in a leadership or supervisory role (school,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â QualificationsÂ Basic Qualifications -Bachelor's degree or equivalent work experience -At least 6 years experience with design,like CA TDM,IBM Optim,0,0
0,"Â ""	Test Data Management Architect/Engineer	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=180046389&tz=GMT-05%3A00&tzname=America%2FNew_York",,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,#NAME?,and processes with the ability to support the second line of defense risk program - Understanding of U.S. Bank business line products and services -CPA,CIA,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Preferred Skills/Experience - Advanced knowledge of the design,administration and evaluation of training and development programs- In-depth knowledge of the business units- Excellent consultative,project management,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,â€¢ Assist customers with implementation documentation to ensure a smooth implementation of new banking services. â€¢ Identifying opportunities to deepen existing customer relationships by offering solutions to meet identified needs. â€¢ Clearly understand customer needs and expectations while delivering customer service in a knowledgeable,problems and general inquiries. â€¢ Work completed in a neat,efficient and accurate manner. Volume of work produced meets expectations. Plans,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,,,,0,0
0,At U.S. Bank,weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,U.S. Bankâ€™s Global Treasury Management (GTM) business is one of the largest providers of Payments & Cash Management solutions in United States across a diverse base of corporate,financial institutions,commercial and business banking customers. ,0,0
0,Â ,,,0,0
0,The head of Product Development is a senior leadership role within the GTM business and will provide strategic direction and execution leadership to our new product development and emerging products pipeline. This highly visible and strategic role will lead a team of product managers and product developers and collaborate with internal partners to drive an enterprise approach to solve current and emerging customer challenges.Â  Success will be measured through successful execution against a diverse set of product portfolio and delivery of new to market client ready solutions.,,,0,0
0,Â ,,,0,0
0,Key Duties will include:,,,0,0
0,,,,0,0
0,,,,0,0
0,Create and execute on a clear,,,0,0
0,,,,0,0
0,Provide business leadership and drive delivery in an agile product development environment,,,0,0
0,,,,0,0
0,Develop and maintain active stakeholder engagement with Technology and Operations Services,Sales,Marketing and other groups to drive alignment and coordinated execution approach,0,0
0,,,,0,0
0,Partner with other product areas (e.g. Retail Bank,,,0,0
0,,,,0,0
0,Represent the business within senior internal and industry wide stakeholder groups ,,,0,0
0,,,,0,0
0,Engage with industry associations and payment networks and play a visible leadership role at industry events and conferences,,,0,0
0,,,,0,0
0,Hire and develop talent pipeline within Product Development group,,,0,0
0,,,,0,0
0,Manage the product development portfolio within appropriate controls environmentÂ ,,,0,0
0,Â QualificationsÂ Qualifications,,,0,0
0,,,,0,0
0,,,,0,0
0,Bachelorâ€™s Degree,,,0,0
0,,,,0,0
0,10+ years product management/ product development experience in Treasury Management and/ or in a digital product organization,,,0,0
0,,,,0,0
0,5+ years of experience leading teams,,,0,0
0,Preferred Skills/ Experience,,,0,0
0,,,,0,0
0,,,,0,0
0,Experienced in agile product development,,,0,0
0,,,,0,0
0,Understanding of the payments landscape and trends,,,0,0
0,,,,0,0
0,Familiarity with use of Application Programing Interface (APIs),,,0,0
0,,,,0,0
0,Established track record of participating and leading within industry stakeholder groups,,,0,0
0,,,,0,0
0,"Has interacted with and understands the Fintech space in USÂ ""	Treasury Management Product Development Head	https://usbank.taleo.net/careersection/10000/jobdetail.ftl?job=180045194&tz=GMT-05%3A00&tzname=America%2FNew_York",,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Contacts prospective customers in order to develop new treasury management business. Manages relationships with existing customers to ensure proper servicing of accounts and to expand existing business. Prepares sales presentations,and recommends services which would benefit clients. Identifies opportunities to sell other U.S. Bancorp products and services to meet customer needs. Assists management in developing a market strategy and in setting sales objectives. Meets or exceeds set fee income goals. Assists in the design and ensures the proper installation of treasury management services.Â Assists management in the development of new services or the modification of existing services.Â QualificationsÂ Basic Qualifications - Bachelor's degree,or equivalent work experience - Five to seven years of sales experience in the commercial banking industry Preferred Skills/Experience - Considerable knowledge of treasury management products - Thorough knowledge of the organization and its products,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Preferred Skills/Experience - Comprehensive knowledge of cash management marketing,emphasizing the development of sales strategies and goals- Strong understanding of automated treasury management systems- Strong managerial leadership and organizational skills- Excellent verbal and written communication skills- Demonstrated new business development and relationship management skills- Well-developed customer service/relations skills- Thorough knowledge of banking products/services,banking operations,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Preferred Skills/Experience - Comprehensive knowledge of cash management marketing,emphasizing the development of sales strategies and goals- Strong understanding of automated treasury management systems- Strong managerial leadership and organizational skills- Excellent verbal and written communication skills- Demonstrated new business development and relationship management skills- Well-developed customer service/relations skills- Thorough knowledge of banking products/services,banking operations,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
0,Preferred Skills/Experience - Comprehensive knowledge of cash management marketing,emphasizing the development of sales strategies and goals- Strong understanding of automated treasury management systems- Strong managerial leadership and organizational skills- Excellent verbal and written communication skills- Demonstrated new business development and relationship management skills- Well-developed customer service/relations skills- Thorough knowledge of banking products/services,banking operations,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Â ,,,0,0
